Text,Emoji,retweet_count,favorite_count
@holly_swain @NoWay7790 @realDonaldTrump The republicans and conservatives have never been more united and energized to re-elect Donald Trump. Thank you.,,0,3
"Has Donald Trump gained weight? If he doesn’t respect himself, how can we expect him to respect 2019?",,0,0
"Want to bet what this ""physical exam"" will say? ""DONALD TRUMP IS THE MOST PHYSICALLY FIT PRESIDENT IN HISTORY....MAYBE THE FITTEST LEADER OF ANY COUNTRY IN HISTORY!"" ....or something like that.  https://t.co/BRpdLmFSql",,16,64
"Like to know how David Holmes.Over heard Donald Trump,and Ambassador Sondland.Was he invited into the conversation.Or was he ease dropping.If he was ease dropping thats low character.I wouldn't believe anyone's with low character. you just can't trust what there capable of.",,0,0
"If you haven’t listened to this yet, DO IT!! Rob Ford is Canada’s slightly more debauch donald trump. https://t.co/CXQ0AXAQl0",,0,0
jajajj y al gringo que si es primo de donald trump,,0,2
"@4YrsToday Bribery, extortion, witness intimidation among other crimes by the false administration. Donald Trump is committing one crime after the other.",,1,5
@EliseStefanik Why doesn't Donald Trump testify if he wants his version of truth to be heard. Why are so many White house staff ignoring subpoenas to testify?,,0,2
"Surprised Kap’s workout isn’t trending number one even with the hate speech.... who would’ve thought a football player taking a stand against injustices against PEOPLE could cause such a divide like the hatemonger in Donald Trump, the POTUS",,0,1
"@benjaminwittes @jonathanchait You don't get what a raw issue this is for women, who once again saw that when it comes to misogyny, Donald Trump &amp; the Republican Party have no bottom. I can't laugh along yet.  Hopefully after Trump is impeached and we have a Democratic president again.",,0,0
"swamp monster 👹 president...

A day that underscored the corruption swamping the Trump presidency - CNNPolitics https://t.co/FXkRvRU5Db.",👹,0,1
@wendow I wrote 2 books because of Donald Trump! lol https://t.co/xxCVQeJCqf,,1,3
@anitaDlivaditis @brithume Don’t know what that reference is.   My problem?  My soul doesn’t have a price.   I will not simply vote for someone who has an R by their name; especially someone as corrupt as Donald J Trump,,0,0
"Donald John Trump (born June 14, 1946) is the 45th and current president of the United States. Before entering politics, he was a businessman and television personality. https://t.co/pYjiu1ZUVY",,0,0
Donald Trump Jr walks out of Triggered book launch – video https://t.co/C5VUkSbXnU,,0,0
"Carly Fiorina: Women ""horrified"" by Donald Trump's Megyn Kelly comments - CBS News https://t.co/qXgWImL0iZ",,0,0
"@BarneysNose @PapenShannon kind of like this?

 https://t.co/UeJrNGr4ft",,0,2
"Donald Trump se sometió a exámenes médicos en hospital militar de Washington
https://t.co/C5d533u3ym",,1,3
@rebeccaballhaus Sure Trump opposed the sale of missiles! Donald J. Trump does everything that Putin wants him to do! Trump is a TRAITOR!!,,0,0
Our Liar in Chief!  @realdonaldtrump  @potus https://t.co/qoYeXJCQtN,,0,0
"@thriftinglounge @omardali @DonaldJTrumpJr LOL!  Good one

https://t.co/Q9BWTzf9gv
#bulkbuy",,0,0
@hushurlip @jeremycorbyn Says  she retweeting Donald Trump jr and ministers.,,0,0
your president is donald trump https://t.co/8dElkrhY0Q,,0,6
"@saradannerdukic The Trump Org. executive, Barbara Rey(sic), who worked with the family for decades, said donald is a micromanager, he saw to every detail.
No way he was unaware of anyone interacting with Russians.
They all lie, the whole family lies all the time.",,0,1
Donald Trump Mexican Immigrant Comments Condemned By Carly Fiorina | Time https://t.co/UnpPyrxdqY,,0,0
"@JayRouseDC @MollyJongFast The Atlantic article misstated the slam Donald Trump made. 
It was at Mika, not Megyn.

I recall how shocked I was when he said it. 

 https://t.co/9rPfSPqmFO",,0,0
@charliearchy yeah but Donald Trump said a nice thing about Bernie Sanders once.,,0,0
"@Rome_Fell @nlanard @SithVanilla I mean, the NGO's, UN, Soros and the Dem's aren't the ones locking refugees and their kids in private prisons and billing taxpayers for the expense, but whatevs. Donald Trump and the GOP are content to cash checks on the backs of human suffering, sticking taxpayers with the bill.",,0,1
"Well, well just what’s going on here? Stroke ? MI ? OD ? TIA ? I’m sure it can’t be his kidneys. Did bald get to him 🤔  https://t.co/2jgnHs8ayO",🤔,111,307
@EliseStefanik @gtconway3d I see you've been to the Donald Trump School of Nasty Tweeting.,,0,0
The reason Donald Trump likely won't bother pardoning any of his mob gangster thugs. .. https://t.co/VB0vCZPKEv,,0,0
@Barbo131 @RyanAFournier You mean any Republican / rino/dino? Funny how people think Donald Trump's corrupt he hasn't been a politician for years like many in Congress. 70% of Congress needs to be brought up on trees both sides of the aisle. The left and the right-wing are of the same bird research,,0,1
"@Denton21990 he wrote his own report last two times.

his doctor who treated him prior to his take over of the oval office said someone broke in and stole all the records.

https://t.co/UeJrNGr4ft",,0,1
His vicious tweets underscore his megalomania. Presidential? Hardly. More like a 3rd grade bully. Marie Yovanovitch's testimony showcases Donald Trump's obsession with revenge https://t.co/wqzW9p84l2 via @MotherJones,,0,0
"@jeremycorbyn Stop blaming Conservatives for everything! The Labour Party also have a lot to take the blame for. Including cladding on buildings. Try taking the blame just for once!
#NeverVoteLabour you are too much like Donald Trump https://t.co/SP2dm7hjrZ",,0,0
"Powerful pedophiles like #PrinceAndrew, Donald Trump, Bill Clinton, etc. are terrible liars, but at the end of the day it doesn't really matter because they'll never actually be held accountable for their crimes.",,0,3
How do you tell Donald Trump that he needs to lose about 100 pounds of ugly ego? It's not good for America's health. https://t.co/ZSgPSp6F9u,,0,1
"As far as I know, they did not solicit a foreign leader for dirt on Donald Trump. Trump solicited Putin to steal dirt on Hillary Clinton. Then, he blackmailed the leader of Ukraine for dirt on Joe Biden. https://t.co/PCWHMv4uQl",,1,1
Donald J. Trump: Pardon Roger Stone - Sign the Petition! https://t.co/9tjeVwgJh9 via @Change,,1,1
Donald Trump's body count: He's not just a narcissist and a liar. He's a killer https://t.co/fhqJeNtsNN,,0,0
Surprise witness David Holmes just dropped a house on Donald Trump https://t.co/iYUMxoru89 via @PalmerReport,,0,0
@RepDougCollins Fact. Donald Trump committed multiple crimes and will be impeached.,,0,0
"Folks, Donald Trump is the president and Bill Kristol is just some guy who doesn't even have a magazine anymore.",,2,16
"Es la usurpadora la que debe responder ante la justicia.
Fue impuesto por Donald Trump. Evo es el autentico Presidente de Bolivia.
Jeanine, títere de Estados Unidos. https://t.co/D224jeV7OX",,0,0
"Excellent article that reminds us all that what happens in the background of practically everything that Donald Trump does or fails to do for personal advantage is that REAL PEOPLE ARE DYING. Ukraine, Khashoggi, Syria, gun control, Crimea, Yemen. https://t.co/qpM8HoFOO6",,127,140
"@ShawnInArizona I wonder if trump is using this ""pop up"" physical to try and control the narrative..

Or should  we as Americans be sending thoughts? prayers? Or perhaps condolences?
https://t.co/rVEds3m8j7",,1,1
@JohnBrennan @webber_9esw9 The operative phrase in the above is “...Donald Trump leaves...”.,,0,1
@nytimes Give it to Donald Trump as long as he and his family promise to stay there forever,,0,0
"Barbara Bush: ""I don’t know how women can vote"" for Trump https://t.co/zG2YUffs9N",,0,0
@rdsanchezjr @Cernovich I think you’re describing Donald Trump with Recep Erdogan. “I’m a big fan! You’re so wonderful for Turkey. You’re so strong and powerful”,,0,0
Lev Parnas just screwed the pooch for Donald Trump   https://t.co/EvGXilK5Fo,,34,119
"@CNNPolitics The executive branch has usurped power of congress and even judicial branch so I would be thrilled to see the executive branch brought back in line. 
You should be dis-Barred because your only client is Donald Trump. You are not fulfilling your sworn duty to constitution.",,0,0
@AdamParkhomenko Donald chose the University of Alabama to attend a football game because he knew the fan base was racist that's true and everything Trump touches dies Alabama's season is over,,0,0
Donald Duck Trump https://t.co/X1qKn5kwFl,,0,0
"@PeteHegseth @realDonaldTrump WE HAVE THE BEST PRESIDENT EVER IN ALL OUR HISTORY!   TRUMP 2020 ❤️🇺🇸❤️🇺🇸❤️🇺🇸
DONALD JR 2024🇺🇸❤️🇺🇸❤️🇺🇸
❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸",🇺🇸,1,0
Donald J. Trump: Pardon Roger Stone - Sign the Petition! https://t.co/6MvyBPVTKL via @Change,,0,0
.@realdonaldtrump Hah! Donald Racist trump. Protesters showed up to Colin Kaepernick’s NFL workout. You can basically count them on one hand. https://t.co/4Tjv1gO7wM via @MotherJones,,1,0
Carly Fiorina says Trump's 'Horseface' insult has brought politics to 'a new low' - CNNPolitics https://t.co/EPsDya8XB3,,0,0
"ALL TALK, NO INDICTMENTS! AG Barr is a #DeepState operative! His Dad, Donald Barr hired #JeffreyEpstein at the Dalton School as a teacher! Barr worked for HW Bush. @realDonaldTrump set himself up by appointing Globalists! READ THIS: https://t.co/ApZmx3Lf6g https://t.co/gxbNZ3l2qZ",,0,1
@rollwit200276 @cynajane https://t.co/5w23jmgJ7m,,0,1
"@realDonaldTrump Donald Trump quotations:
""I read as little as possible
Russia if your listening
I love wikileaks
I hope the criminal Russians hack the servers
Oh wait, the Russian's are our friends
Lot's of Russians sent me money""",,0,0
Donald Trump’s body count: He’s not just a narcissist and a liar — he’s a killer - https://t.co/5W0nasjmYN,,0,0
👏👏👏Thank God for our Commander in Chief President Donald J. Trump🇺🇸 https://t.co/NcQFEJIRSo,🇺🇸👏,0,0
@realDonaldTrump @nytimes https://t.co/jSSwmbmB3V,,0,0
@NBCNews You hear people say it on both sides all the time: “I like their policies but they’re not electable.” Donald Trump got elected so no one is unelectable now.,,0,1
"""I Hired Donald Trump to Fire People Like Yovanovitch""",,0,0
"Twitter Suspends Numerous Accounts for Tweeting: ""I Hired Donald Trump to Fire People Like Yovanovitch"". https://t.co/U5zpTEBtat",,0,0
"In California's 2020 primary, Latino voters could help Democrats defeat President Trump https://t.co/GDG1245vB8 https://t.co/GpkyOcGOTQ",,0,0
@710KNUS https://t.co/DRJgz817P4,,2,12
https://t.co/ABhwk4UslI https://t.co/GJUl7rUMSz,,0,0
I hired Donald Trump to fire people like Yovanovitch. https://t.co/SfVlv5zCpf,,0,0
"Ma'am you know the rules in Congress concerning. MONEY that acting President Donald J Trump  given you worth your soul. Why the Republicans trying to explain Who Donald Trump is he told America who he is on a daily base.Just look @ his -behavior, friends, family, &amp; his words. https://t.co/WHb9nUpmXe https://t.co/619eFPTpda",,0,0
"Trump joked in a closed-door fundraising speech on Tuesday that if his presidency were to end, he could easily move to Israel and become that country's leader.

'[I]f anything happened here, I'm making a trip over to Israel. I'll be prime minister there.'
https://t.co/5IFco1I057",,19,60
@realDonaldTrump Because Donald Trump has manipulated the Republican Party,,0,0
@TrumpSugar @BeckerChax @camp_terrence @SofaKingBueno @miss_simone247 @JimHaf @akvawe66 @KKatMiss @laylow88861429 @shinobi_tony @FWLVIEWS @Schanette55 @SpaceForceBravo @tomag49 @donnnie @GOPkleptocrat @calijeff1 @AbrahamAlyzah @gorillastyle @ThomasSchuback @Goathead19 @PwrCane1 @ThereseOSulliv2 @zaharias19 @phil_mckraken @donald_aper @HouseOfJames2 @pursuitofMAGA @DectiveSamSpade @onefreedomagent @LSweetApps @LynnesCommunity @RealJesusTLord @OurTrivialLife @TheNostrajamus @keithannstockd3 @jones7955 @robert_sicario @finsukmiaz @BrooklynPrivat1 @Alawnguy @OregonDarryl @JCStill1 @terryloohoo @SeanTDel @Pittstock @CRKittle @misshellca @Youarenumbee6 @WeSeeYouWeKnow Again Trump failed.,,0,0
Labour will exclude the NHS and medicines from trade deals with the US | Jeremy Corbyn https://t.co/dPqBNI8FFt,,0,0
"Rudy Giuliani's fixer 'said he was on a secret mission for Donald Trump to pressure the Ukrainian government to investigate the Bidens' after a private meeting at the White House - and ref...
via https://t.co/uDsiVNWVJd https://t.co/t2Wd90aUGk",,0,0
"President Donald Trump Holds KAG Rally  in Bossier City, LA    https://t.co/ihv07D8wcE",,0,0
@jenoconnell @ldobsonhughes Is Prince Andrew related to Donald Trump?,,0,1
@calijeff1 @BeckerChax @camp_terrence @SofaKingBueno @miss_simone247 @JimHaf @akvawe66 @KKatMiss @laylow88861429 @shinobi_tony @FWLVIEWS @Schanette55 @SpaceForceBravo @tomag49 @donnnie @GOPkleptocrat @AbrahamAlyzah @gorillastyle @TrumpSugar @ThomasSchuback @Goathead19 @PwrCane1 @ThereseOSulliv2 @zaharias19 @phil_mckraken @donald_aper @HouseOfJames2 @pursuitofMAGA @DectiveSamSpade @onefreedomagent @LSweetApps @LynnesCommunity @RealJesusTLord @OurTrivialLife @TheNostrajamus @keithannstockd3 @jones7955 @robert_sicario @finsukmiaz @BrooklynPrivat1 @Alawnguy @OregonDarryl @JCStill1 @terryloohoo @SeanTDel @Pittstock @CRKittle @misshellca @Youarenumbee6 @WeSeeYouWeKnow Well Trump failed again. He is not being indicted,,0,0
@Jamierodr14 @LVNancy @realDonaldTrump I agree with our President Donald J. Trump!,,0,1
"@GameGuys2 Billionaires steal wealth from labor, avoid paying taxes, and push back against policies that help the poor and the sick. This includes Bill Gates, who implied he might vote for Donald Trump over Bernie or Warren.",,0,0
